#,Company.ID,event,time,Theme,Account.Users,Metric.Count,Graph.Origin,Number.of.Graphs.on.Dashboard,Graphs.Owned
681,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:11,,1,NA,,NA,40
682,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:11,,1,NA,,NA,40
683,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:11,,1,NA,,NA,40
684,88f36b78aebb2e8fe8630271d463ee55,Template Connected,8/1/2018 1:11,,1,NA,,NA,40
685,e8b0f503c5720f3c305f37871c4fef40,Graph Saved in Editor,8/1/2018 1:11,,1,NA,Custom,NA,7
686,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:11,Dark,1,NA,,NA,1
687,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:12,,1,NA,,NA,40
688,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:12,,1,NA,,NA,40
689,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:12,,1,NA,,NA,40
690,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery Error,8/1/2018 1:12,,1,NA,,NA,40
691,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:12,,1,NA,,NA,40
692,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:12,,1,NA,,NA,40
693,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery Error,8/1/2018 1:12,,1,NA,,NA,40
694,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:12,,1,NA,,NA,40
695,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:12,,1,NA,,NA,40
696,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery Error,8/1/2018 1:12,,1,NA,,NA,40
697,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:12,,1,NA,,NA,40
698,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:12,,1,NA,,NA,40
699,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:13,,1,NA,,NA,40
700,e8b0f503c5720f3c305f37871c4fef40,Sidebar Help,8/1/2018 1:13,,1,NA,,NA,1
701,88f36b78aebb2e8fe8630271d463ee55,Template Connected,8/1/2018 1:13,,1,NA,,NA,40
702,d3a3f99b312aecb7ea7fdb88817ddbc4,View Dashboard,8/1/2018 1:13,Light,118,NA,,NA,0
703,e8b0f503c5720f3c305f37871c4fef40,Help Resource,8/1/2018 1:13,,1,NA,,NA,1
704,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 1:13,,118,NA,,NA,0
705,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:13,,1,NA,,NA,40
706,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:13,,1,NA,,NA,40
707,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:13,,1,NA,,NA,40
708,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:13,Dark,1,NA,,NA,1
709,88f36b78aebb2e8fe8630271d463ee55,Template Connected,8/1/2018 1:13,,1,NA,,NA,40
710,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 1:13,,118,NA,,NA,0
711,e8b0f503c5720f3c305f37871c4fef40,Add Blank Tab,8/1/2018 1:14,,1,NA,,NA,1
712,42a6e310d0fb4cbd4c35755fd0c71564,Graph Editor,8/1/2018 1:14,,1,NA,Custom,NA,8
713,42a6e310d0fb4cbd4c35755fd0c71564,View Dashboard,8/1/2018 1:14,Light,1,NA,,NA,8
714,ecc5f4de6cf76814312b3f8b842256de,View Dashboard,8/1/2018 1:14,Light,1,NA,,NA,28
715,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:14,,1,NA,,NA,40
716,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:14,,1,NA,,NA,40
717,e8b0f503c5720f3c305f37871c4fef40,Add Button,8/1/2018 1:14,,1,NA,,NA,1
718,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:14,,1,NA,,NA,40
719,2c7312b8fc1aa94a24847baa699ccde3,View Dashboard,8/1/2018 1:14,Light,3,NA,,NA,0
720,e8b0f503c5720f3c305f37871c4fef40,Build a New Graph Button,8/1/2018 1:14,,1,NA,,NA,1
721,88f36b78aebb2e8fe8630271d463ee55,Template Connected,8/1/2018 1:15,,1,NA,,NA,40
722,e8b0f503c5720f3c305f37871c4fef40,Graph Editor,8/1/2018 1:15,,1,NA,Custom,NA,1
723,e8b0f503c5720f3c305f37871c4fef40,Graph Editor,8/1/2018 1:15,,1,NA,Custom,NA,1
724,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:15,Dark,1,NA,,NA,1
725,2c7312b8fc1aa94a24847baa699ccde3,Show More Graphs,8/1/2018 1:15,,3,NA,,10,0
726,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:15,,1,NA,,NA,40
727,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:15,,1,NA,,NA,40
728,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:15,,1,NA,,NA,40
729,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery Error,8/1/2018 1:15,,1,NA,,NA,40
730,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:16,,1,NA,,NA,40
731,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:16,,1,NA,,NA,40
732,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:16,Dark,1,NA,,NA,1
733,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery Error,8/1/2018 1:16,,1,NA,,NA,40
734,c29da51fb35aced0dde456d0dc8f3f17,View Dashboard,8/1/2018 1:16,Light,1,NA,,NA,8
735,813eb4f19558e06d8c6dd73caa1ea52b,View Dashboard,8/1/2018 1:16,Light,3,NA,,NA,0
736,88f36b78aebb2e8fe8630271d463ee55,Template Connect Button,8/1/2018 1:16,,1,NA,,NA,40
737,88f36b78aebb2e8fe8630271d463ee55,Add Template Auth,8/1/2018 1:16,,1,NA,,NA,40
738,88f36b78aebb2e8fe8630271d463ee55,Error,8/1/2018 1:16,,1,NA,,NA,40
739,c29da51fb35aced0dde456d0dc8f3f17,Trial Sign Up Completed,8/1/2018 1:16,,1,NA,,NA,8
740,e8b0f503c5720f3c305f37871c4fef40,Edit Graph from Dashboard,8/1/2018 1:16,,1,NA,Custom,NA,1
741,88f36b78aebb2e8fe8630271d463ee55,Add Template DS Settings,8/1/2018 1:16,,1,NA,,NA,40
742,c29da51fb35aced0dde456d0dc8f3f17,Guide Start,8/1/2018 1:16,,1,NA,,NA,8
743,e8b0f503c5720f3c305f37871c4fef40,Graph Editor,8/1/2018 1:16,,1,NA,Custom,NA,1
744,c29da51fb35aced0dde456d0dc8f3f17,View Dashboard,8/1/2018 1:16,Light,1,NA,,NA,8
745,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery Error,8/1/2018 1:16,,1,NA,,NA,40
746,c29da51fb35aced0dde456d0dc8f3f17,Guide Start,8/1/2018 1:16,,1,NA,,NA,8
747,c29da51fb35aced0dde456d0dc8f3f17,View Dashboard,8/1/2018 1:16,Light,1,NA,,NA,8
748,c29da51fb35aced0dde456d0dc8f3f17,Guide Exit,8/1/2018 1:16,,1,NA,,NA,8
749,c29da51fb35aced0dde456d0dc8f3f17,Guide Start,8/1/2018 1:16,,1,NA,,NA,8
750,c29da51fb35aced0dde456d0dc8f3f17,Guide Start,8/1/2018 1:16,,1,NA,,NA,8
751,e8b0f503c5720f3c305f37871c4fef40,Graph Saved in Editor,8/1/2018 1:16,,1,NA,Custom,NA,7
752,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:16,Dark,1,NA,,NA,1
753,88f36b78aebb2e8fe8630271d463ee55,View Dashboard,8/1/2018 1:17,Light,1,NA,,NA,40
754,e8b0f503c5720f3c305f37871c4fef40,Logo Change Started,8/1/2018 1:17,,1,NA,,NA,1
755,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:18,Dark,1,NA,,NA,1
756,c29da51fb35aced0dde456d0dc8f3f17,Build Graph from Library,8/1/2018 1:18,,1,NA,,NA,8
757,c29da51fb35aced0dde456d0dc8f3f17,Graph Editor,8/1/2018 1:18,,1,NA,Custom,NA,8
758,b4cf9fb986f90f3257786d5f3611b68d,View Dashboard,8/1/2018 1:18,Light,8,NA,,NA,0
759,e8b0f503c5720f3c305f37871c4fef40,Logo Change Started,8/1/2018 1:18,,1,NA,,NA,1
760,e8b0f503c5720f3c305f37871c4fef40,View Dashboard,8/1/2018 1:18,Dark,1,NA,,NA,1
761,c29da51fb35aced0dde456d0dc8f3f17,Guide Start,8/1/2018 1:18,,1,NA,,NA,8
762,88f36b78aebb2e8fe8630271d463ee55,View Dashboard,8/1/2018 1:18,Light,1,NA,,NA,40
763,88f36b78aebb2e8fe8630271d463ee55,Add Button,8/1/2018 1:19,,1,NA,,NA,40
764,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery,8/1/2018 1:19,,1,NA,,NA,40
765,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery,8/1/2018 1:19,,1,NA,,NA,40
766,e3b55cc4dbf2c5bd84af7f04eee4064e,View Dashboard,8/1/2018 1:19,Light,49,NA,,NA,0
767,88f36b78aebb2e8fe8630271d463ee55,Add Button,8/1/2018 1:19,,1,NA,,NA,40
768,88f36b78aebb2e8fe8630271d463ee55,Graph Gallery,8/1/2018 1:19,,1,NA,,NA,40
769,e3b55cc4dbf2c5bd84af7f04eee4064e,Orientation Switch,8/1/2018 1:20,,49,NA,,NA,0
770,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:20,,1,NA,Custom,NA,15
771,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:20,,1,NA,Custom,NA,15
772,e3b55cc4dbf2c5bd84af7f04eee4064e,Orientation Switch,8/1/2018 1:20,,49,NA,,NA,0
773,e3b55cc4dbf2c5bd84af7f04eee4064e,View Dashboard,8/1/2018 1:20,Light,49,NA,,NA,0
774,e8b0f503c5720f3c305f37871c4fef40,Sidebar Help,8/1/2018 1:20,,1,NA,,NA,1
775,a22411aeb27e088c40a4b6ad21b80b9e,View Dashboard,8/1/2018 1:20,Dark,1,NA,,NA,11
776,4398c530a4d5f3760fd740107dbc670b,View Dashboard,8/1/2018 1:20,Dark,3,NA,,NA,0
777,c29da51fb35aced0dde456d0dc8f3f17,Graph Saved in Editor,8/1/2018 1:20,,1,NA,Custom,NA,8
778,c29da51fb35aced0dde456d0dc8f3f17,Editor Survey,8/1/2018 1:20,,1,NA,,NA,8
779,883875a18510e68dcc642a6875717d15,View Dashboard,8/1/2018 1:20,Light,1,NA,,NA,38
780,883875a18510e68dcc642a6875717d15,View Dashboard,8/1/2018 1:21,Light,1,NA,,NA,38
781,883875a18510e68dcc642a6875717d15,View Dashboard,8/1/2018 1:21,Light,1,NA,,NA,38
782,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:21,,1,NA,Custom,NA,15
783,c29da51fb35aced0dde456d0dc8f3f17,Create Data Source,8/1/2018 1:21,,1,NA,,NA,9
784,e8b0f503c5720f3c305f37871c4fef40,Sidebar Help,8/1/2018 1:21,,1,NA,,NA,7
785,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:21,,1,NA,Custom,NA,15
786,c29da51fb35aced0dde456d0dc8f3f17,Sidebar Help,8/1/2018 1:21,,1,NA,,NA,8
787,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:21,,1,NA,Custom,NA,15
788,3cad74c41b8f449a72eeb3ec457f01b2,View Dashboard,8/1/2018 1:21,Light,2,NA,,NA,27
789,c29da51fb35aced0dde456d0dc8f3f17,Sidebar Help,8/1/2018 1:21,,1,NA,,NA,8
790,e8b0f503c5720f3c305f37871c4fef40,View Plans,8/1/2018 1:21,,1,NA,,NA,7
791,e8b0f503c5720f3c305f37871c4fef40,Guide Start,8/1/2018 1:21,,1,NA,,NA,7
792,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:21,,1,NA,Custom,NA,15
793,938922ddb1a818ff3b39b8178ba9a3a1,Orientation Switch,8/1/2018 1:22,,14,NA,,NA,0
794,938922ddb1a818ff3b39b8178ba9a3a1,View Dashboard,8/1/2018 1:22,Light,14,NA,,NA,0
795,938922ddb1a818ff3b39b8178ba9a3a1,Orientation Switch,8/1/2018 1:22,,14,NA,,NA,0
796,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:22,,1,NA,Custom,NA,15
797,e8b0f503c5720f3c305f37871c4fef40,Purchase Company Details,8/1/2018 1:23,,1,NA,,NA,7
798,5943f3577db9006e38f2b15c35a05c34,View Dashboard,8/1/2018 1:23,Light,1,NA,,NA,4
799,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:23,,1,NA,Custom,NA,15
800,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:23,,1,NA,Custom,NA,15
801,7989d44de16087d458d839e2dfbd60b0,Build Graph from Library,8/1/2018 1:23,,1,NA,,NA,15
802,e8b0f503c5720f3c305f37871c4fef40,Purchase Billing Details,8/1/2018 1:23,,1,NA,,NA,7
803,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:23,,1,NA,Custom,NA,15
804,e8b0f503c5720f3c305f37871c4fef40,Purchase Confirm Details,8/1/2018 1:24,,1,NA,,NA,7
805,bf6e66e4ef777a29b906e77a5cfff13a,Manual Refresh,8/1/2018 1:24,,3,NA,,NA,16
806,bf6e66e4ef777a29b906e77a5cfff13a,Show More Graphs,8/1/2018 1:24,,3,NA,,6,16
807,bf6e66e4ef777a29b906e77a5cfff13a,View Dashboard,8/1/2018 1:24,Light,3,NA,,NA,16
808,bf6e66e4ef777a29b906e77a5cfff13a,Tab Switched,8/1/2018 1:24,,3,NA,,NA,16
809,bf6e66e4ef777a29b906e77a5cfff13a,Manual Refresh,8/1/2018 1:24,,3,NA,,NA,16
810,bf6e66e4ef777a29b906e77a5cfff13a,Manual Refresh,8/1/2018 1:24,,3,NA,,NA,16
811,d3a3f99b312aecb7ea7fdb88817ddbc4,View Dashboard,8/1/2018 1:25,Light,118,NA,,NA,0
812,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:26,,1,NA,Custom,NA,15
813,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:27,,1,NA,Custom,NA,15
814,7989d44de16087d458d839e2dfbd60b0,Graph Saved in Editor,8/1/2018 1:27,,1,NA,Custom,NA,16
815,4eb76c8ca4473d1e2aec236c1c78fe6c,View Dashboard,8/1/2018 1:27,Dark,2,NA,,NA,13
816,d3a3f99b312aecb7ea7fdb88817ddbc4,View Dashboard,8/1/2018 1:28,Light,118,NA,,NA,0
817,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 1:28,,118,NA,,NA,0
818,831c2431e86b81fa0afb0596cafc2191,View Dashboard,8/1/2018 1:28,Light,1,NA,,NA,9
819,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 1:28,,118,NA,,NA,0
820,ea0a1aa5119972fc3c8b79db33fcc37b,View Dashboard,8/1/2018 1:29,Light,2,NA,,NA,60
821,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:29,,71,NA,,NA,7
822,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:29,,71,NA,,NA,7
823,ab78ca911d5ebe89ce3895278faad661,View Dashboard,8/1/2018 1:30,Light,1,NA,,NA,8
824,6219c5a8680744c6e4644198f9a713fe,View Dashboard,8/1/2018 1:31,Light,1,NA,,NA,8
825,6219c5a8680744c6e4644198f9a713fe,Dashboard Template Added,8/1/2018 1:31,,1,NA,,NA,8
826,bb44ea9a534e3f0e0b6a723cf87eba42,View Dashboard,8/1/2018 1:31,Light,69,NA,,NA,0
827,6219c5a8680744c6e4644198f9a713fe,Add Existing Tab,8/1/2018 1:31,,1,NA,,NA,8
828,ea0a1aa5119972fc3c8b79db33fcc37b,View Dashboard,8/1/2018 1:31,Light,2,NA,,NA,60
829,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:31,,71,NA,,NA,7
830,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:31,,71,NA,,NA,7
831,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:31,,71,NA,,NA,7
832,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:31,,71,NA,,NA,7
833,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:31,,71,NA,,NA,7
834,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:31,,71,NA,,NA,7
835,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:32,,71,NA,,NA,7
836,ea0a1aa5119972fc3c8b79db33fcc37b,View Dashboard,8/1/2018 1:32,Light,2,NA,,NA,60
837,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:32,,71,NA,,NA,7
838,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:32,,71,NA,,NA,7
839,013e23de101611ec4ba9f65a089981aa,Orientation Switch,8/1/2018 1:32,,71,NA,,NA,7
840,c552287ac2b39da2c4a12504417da891,View Dashboard,8/1/2018 1:32,Light,1,NA,,NA,8
841,938922ddb1a818ff3b39b8178ba9a3a1,View Dashboard,8/1/2018 1:33,Light,14,NA,,NA,0
842,938922ddb1a818ff3b39b8178ba9a3a1,Orientation Switch,8/1/2018 1:33,,14,NA,,NA,0
843,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:33,,1,NA,Custom,NA,15
844,7989d44de16087d458d839e2dfbd60b0,Build Graph from Library,8/1/2018 1:33,,1,NA,,NA,15
845,7989d44de16087d458d839e2dfbd60b0,Graph Editor,8/1/2018 1:33,,1,NA,Custom,NA,15
846,ee647f4e3514e2f71f4ede8d054fcc60,View Dashboard,8/1/2018 1:35,Light,1,NA,,NA,8
847,d3a3f99b312aecb7ea7fdb88817ddbc4,View Dashboard,8/1/2018 1:37,Light,118,NA,,NA,0
848,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 1:37,,118,NA,,NA,0
849,d3a3f99b312aecb7ea7fdb88817ddbc4,Orientation Switch,8/1/2018 1:37,,118,NA,,NA,0
850,a22411aeb27e088c40a4b6ad21b80b9e,View Dashboard,8/1/2018 1:38,Dark,1,NA,,NA,11
851,c7cb32f712bd28d7bf874f56f3ecf938,Data Source Error,8/1/2018 1:40,,4,NA,,NA,13
852,55971db4aee962c0a71595ab98e47855,View Dashboard,8/1/2018 1:41,Light,1,NA,,NA,33
853,f9b184929e3c74c212e173fe58b65b34,View Dashboard,8/1/2018 1:43,Light,18,NA,,NA,0
854,c7cb32f712bd28d7bf874f56f3ecf938,Data Source Error,8/1/2018 1:44,,4,NA,,NA,13
855,3f74b4421b42fa8f182ece7dffd81d75,View Dashboard,8/1/2018 1:44,Light,6,NA,,NA,0
856,3f74b4421b42fa8f182ece7dffd81d75,Orientation Switch,8/1/2018 1:44,,6,NA,,NA,0
857,c7cb32f712bd28d7bf874f56f3ecf938,Data Source Error,8/1/2018 1:44,,4,NA,,NA,13
858,c7cb32f712bd28d7bf874f56f3ecf938,Data Source Error,8/1/2018 1:44,,4,NA,,NA,13
859,51b809b091fc0f51dc7aca9ddc486bfe,Add Button,8/1/2018 1:44,,1,NA,,NA,8
860,51b809b091fc0f51dc7aca9ddc486bfe,Build a New Graph Button,8/1/2018 1:44,,1,NA,,NA,8
861,c7cb32f712bd28d7bf874f56f3ecf938,Data Source Error,8/1/2018 1:44,,4,NA,,NA,13
862,51b809b091fc0f51dc7aca9ddc486bfe,Graph Editor,8/1/2018 1:44,,1,NA,Custom,NA,8
863,883875a18510e68dcc642a6875717d15,View Dashboard,8/1/2018 1:45,Light,1,NA,,NA,38
864,c7cb32f712bd28d7bf874f56f3ecf938,Data Source Error,8/1/2018 1:45,,4,NA,,NA,13
865,3cad74c41b8f449a72eeb3ec457f01b2,View Dashboard,8/1/2018 1:45,Light,2,NA,,NA,27
866,3cad74c41b8f449a72eeb3ec457f01b2,Edit Graph from Dashboard,8/1/2018 1:45,,2,NA,Custom,NA,27
